"RANK","PLAYER","TEAM_LOGO","TEAM_NAME","MIN","OFF","DEF","TOT","WAR","CONFERENCE"
553,"Dennis Smith Jr.","http://content.sportslogos.net/logos/6/216/thumbs/2nn48xofg0hms8k326cqdmuis.gif","New York Knicks",537,-5.22726372287009,-0.83281878095788,-6.06008250382797,-0.906746846603859,"Eastern"
554,"Terrance Ferguson","http://content.sportslogos.net/logos/6/2687/thumbs/khmovcnezy06c3nm05ccn0oj2.gif","Oklahoma City Thunder",1299,-3.9778822039488,-0.189945970391712,-4.16782817434052,-0.937483832320193,"Western"
555,"JR Smith","http://content.sportslogos.net/logos/6/237/thumbs/uig7aiht8jnpl1szbi57zzlsh.gif","Los Angeles Lakers",154,-8.88957320628252,-5.47906713956164,-14.3686403458442,-0.937897535014003,"Western"
556,"D.J. Wilson","http://content.sportslogos.net/logos/6/225/thumbs/22582752016.gif","Milwaukee Bucks",363,-5.12993780288837,-2.71628276395688,-7.84622056684525,-0.943861848014485,"Eastern"
557,"Michael Frazier","http://content.sportslogos.net/logos/6/230/thumbs/23068302020.gif","Houston Rockets",157,-8.68552453686988,-5.88779563944107,-14.5733201763109,-0.959109412741937,"Western"
558,"Harry Giles III","http://content.sportslogos.net/logos/6/240/thumbs/24040432017.gif","Sacramento Kings",667,-2.28193045514232,-3.35483004247443,-5.63676049761675,-0.983444218487502,"Western"
559,"Malik Monk","http://content.sportslogos.net/logos/6/5120/thumbs/512019262015.gif","Charlotte Hornets",1169,-1.55516841279021,-2.90768503021962,-4.46285344300983,-1.02460484964038,"Eastern"
560,"Dwayne Bacon","http://content.sportslogos.net/logos/6/5120/thumbs/512019262015.gif","Charlotte Hornets",687,-5.32457208332784,-0.429921669262095,-5.75449375258994,-1.04813643883666,"Eastern"
561,"De'Andre Hunter","http://content.sportslogos.net/logos/6/220/thumbs/22091682016.gif","Atlanta Hawks",2018,-2.49742405393106,-1.31518664468125,-3.81261069861231,-1.0943320209767,"Eastern"
562,"Frank Jackson","http://content.sportslogos.net/logos/6/4962/thumbs/496226812014.gif","New Orleans Pelicans",797,-1.20678329759995,-4.31287528703291,-5.51965858463286,-1.13148064016348,"Western"
563,"Deonte Burton","http://content.sportslogos.net/logos/6/2687/thumbs/khmovcnezy06c3nm05ccn0oj2.gif","Oklahoma City Thunder",358,-7.57867391623189,-1.62790592384351,-9.2065798400754,-1.18142165040584,"Western"
564,"RJ Barrett","http://content.sportslogos.net/logos/6/216/thumbs/2nn48xofg0hms8k326cqdmuis.gif","New York Knicks",1704,-1.81360693424252,-2.4445044698743,-4.25811140411681,-1.32281067645363,"Eastern"
565,"Jordan Poole","http://content.sportslogos.net/logos/6/235/thumbs/23531522020.gif","Golden State Warriors",1274,-3.00741137874863,-1.87082932268953,-4.87824070143816,-1.38602375340482,"Western"
566,"Eric Paschall","http://content.sportslogos.net/logos/6/235/thumbs/23531522020.gif","Golden State Warriors",1654,-1.20802429758387,-3.29378809000375,-4.50181238758761,-1.46986817131136,"Western"
567,"Kevin Knox II","http://content.sportslogos.net/logos/6/216/thumbs/2nn48xofg0hms8k326cqdmuis.gif","New York Knicks",1166,-3.53779971776814,-1.71177819854247,-5.24957791631061,-1.49106094909675,"Eastern"
568,"Isaiah Thomas","http://content.sportslogos.net/logos/6/219/thumbs/21956712016.gif","Washington Wizards",925,-0.849158134676311,-5.66416758880503,-6.51332572348134,-1.78958350666314,"Eastern"
569,"Rui Hachimura","http://content.sportslogos.net/logos/6/219/thumbs/21956712016.gif","Washington Wizards",1444,-2.31232643173135,-3.0184282183916,-5.33075465012294,-1.88884431224357,"Eastern"
570,"Sekou Doumbouya","http://content.sportslogos.net/logos/6/223/thumbs/22321642018.gif","Detroit Pistons",754,-5.19027204359846,-3.93321541175735,-9.12348745535581,-2.42699711332872,"Eastern"
571,"Darius Garland","http://content.sportslogos.net/logos/6/222/thumbs/22269212018.gif","Cleveland Cavaliers",1824,-2.59798463952282,-3.94775789051725,-6.54574253004007,-3.52224076938927,"Eastern"
